唯一标识,所在区域,景点名称,评论数量,评分,是否为广告内容,是否被推荐,城市名称,图片,与市中心的距离,标签,详情页链接,市场票价,优惠价格,优惠描述,实际票价,价格类型,价格类型描述,是否免费,经度,纬度,热度评分,省份
76641,世界公园,总部基地/丰台体育中心/南宫地区,5588.0,4.3,False,False,北京,https://dimg04.c-ctrip.com/images/1lo1f12000oyn4vcg4808.jpg,距市中心14.6km,遛娃宝藏地|夜游观景,https://you.ctrip.com/sight/beijing1/5265.html?scene=online,88.0,,,免费,3.0,门市价,False,39.816786,116.294299,6.2,北京
131897139,未来水世界,环球影城度假区及周边,95.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/0101k120009novg9tCD3E.jpg,距市中心24.3km,水上乐园&水世界,https://you.ctrip.com/sight/beijing1/131897139.html?scene=online,,,,免费,5.0,,False,39.864098,116.692089,6.2,北京
150059734,北京逛胡同,天安门/王府井地区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/01069120008340n7nE587.jpg,中国,,https://you.ctrip.com/sight/beijing1/0.html?poiId=150059734,,,,免费,5.0,,False,39.910534,116.41378,6.2,北京
88194,人民大会堂,天安门/王府井地区,657.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/100a0b0000005da7l39EB.jpg,距市中心1.2km,地标观景|夜游观景,https://you.ctrip.com/sight/beijing1/66130.html?scene=online,,,,免费,5.0,,False,39.911394,116.400238,6.1,北京
84616,天安门城楼,天安门/王府井地区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/100e0g0000008nx060B52.jpg,距市中心979m,历史建筑|夜游观景,https://you.ctrip.com/sight/beijing1/52666.html?scene=online,,,,免费,5.0,,False,39.915087,116.403946,0.0,北京
76631,地坛公园,国展中心地区,1256.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/100v1f000001h1dneB6E1.jpg,距市中心5.6km,历史建筑|夜游观景,https://you.ctrip.com/sight/beijing1/5215.html?scene=online,2.0,,,免费,3.0,门市价,False,39.960198,116.421189,6.1,北京
153145799,北京探秘皇家古迹,天安门/王府井地区,169.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/100v13000000vbns4B0F4.jpg,中国,,https://you.ctrip.com/sight/beijing1/0.html?poiId=153145799,,,,免费,5.0,,False,39.924091,116.403414,6.1,北京
18648567,广德楼德云社相声大会,前门/天坛公园/崇文门,305.0,4.3,False,False,北京,https://dimg04.c-ctrip.com/images/0100k12000f6t6rg4D358.jpg,距市中心1.4km,,https://you.ctrip.com/sight/beijing1/1684582.html?scene=online,120.0,,,免费,3.0,门市价,False,39.902186,116.401354,6.1,北京
10521079,故宫珍宝馆,天安门/王府井地区,651.0,4.9,False,False,北京,https://dimg04.c-ctrip.com/images/100p0b0000005z2jz3994.jpg,距市中心1.9km,历史建筑|博物馆&展馆,https://you.ctrip.com/sight/beijing1/145148.html?scene=online,,,,免费,5.0,,False,39.926697,116.406775,6.0,北京
76608,钟鼓楼,后海/南锣鼓巷地区,612.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0106b120008c2kehh4A33.jpg,距市中心4.4km,历史建筑|博物馆&展馆,https://you.ctrip.com/sight/beijing1/5168.html?scene=online,10.0,0.0,已减,10.0,2.0,门票,False,39.948807,116.402238,6.0,北京
87948,中央广播电视塔,公主坟/五棵松/石景山游乐园地区,2224.0,4.5,False,False,北京,https://dimg04.c-ctrip.com/images/100k0s000000i226y88DD.jpg,距市中心8.7km,地标观景|夜游观景,https://you.ctrip.com/sight/beijing1/65081.html?scene=online,90.0,0.0,已减,79.0,2.0,门票,False,39.924902,116.313471,6.0,北京
153991998,北京 · JOLIN 蔡依林2026《PLEASURE》巡回演唱会,鸟巢/奥体中心地区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0102m12000cf2pt8q3A2C.png,距市中心10.0km,演唱会,https://you.ctrip.com/sight/beijing1/153991998.html?scene=online,,,,免费,5.0,,False,39.999924,116.402152,6.0,北京
154030054,北京 · 畅轻·2026北京超级草莓音乐节,国家高山滑雪中心/世园国际旅游度假区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0100i12000ren2w828FF3.jpg,距市中心70.9km,,https://you.ctrip.com/sight/beijing1/154030054.html?scene=online,,,,免费,5.0,,False,40.438599,115.949157,5.9,北京
10521090,太和殿,天安门/王府井地区,701.0,4.9,False,False,北京,https://dimg04.c-ctrip.com/images/0103l12000825y7uo0277.jpg,距市中心1.7km,历史建筑,https://you.ctrip.com/sight/beijing1/145159.html?scene=online,,,,免费,5.0,,False,39.923624,116.40349,5.9,北京
76609,鼓楼,后海/南锣鼓巷地区,559.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0100a12000m5pvyrvC2DE.jpg,距市中心4.2km,历史建筑|博物馆&展馆,https://you.ctrip.com/sight/beijing1/5169.html?scene=online,20.0,0.0,已减,20.0,2.0,门票,False,39.947128,116.402299,5.9,北京
10758256,北京军都山滑雪场,昌平城区/十三陵度假区,1489.0,4.6,False,False,北京,https://dimg04.c-ctrip.com/images/1lo5f12000q6uekxnAEDA.jpg,距市中心37.9km,遛娃宝藏地|户外滑雪,https://you.ctrip.com/sight/beijing1/19951.html?scene=online,160.0,,,免费,3.0,门市价,False,40.245312,116.337849,5.7,北京
90975,八达岭野生动物世界,八达岭长城/野生动物园地区,6141.0,4.1,False,False,北京,https://dimg04.c-ctrip.com/images/0100a12000lt7muah81F2.jpg,距市中心60.7km,亲近动物|遛娃宝藏地,https://you.ctrip.com/sight/beijing1/107837.html?scene=online,90.0,0.0,已减,85.0,2.0,门票,False,40.356227,116.004519,5.8,北京
87218,中国美术馆,天安门/王府井地区,672.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/0103012000866a6b75181.jpg,距市中心2.3km,博物馆&展馆|美术馆&艺术馆,https://you.ctrip.com/sight/beijing1/62735.html?scene=online,,,,免费,4.0,免费,True,39.931566,116.415354,5.8,北京
154031715,北京 · 袁娅维「月亮撒野2.0」2026巡回演唱会-北京站,鸟巢/奥体中心地区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0101112000reb8osyB050.jpg,距市中心10.4km,演唱会,https://you.ctrip.com/sight/beijing1/154031715.html?scene=online,380.0,0.0,已减,380.0,2.0,门票,False,40.002566,116.396647,5.8,北京
15151613,孔庙和国子监博物馆,三里屯/工体/东直门地区,852.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/0104c12000iixi6ehB8B8.jpg,距市中心4.8km,历史建筑|博物馆&展馆,https://you.ctrip.com/sight/beijing1/1485193.html?scene=online,30.0,,,免费,3.0,门市价,False,39.95288,116.420267,5.8,北京
88036,老舍茶馆,前门/天坛公园/崇文门,1180.0,4.5,False,False,北京,https://dimg04.c-ctrip.com/images/1lo0112000g97ympdDD45.jpg,距市中心1.3km,遛娃宝藏地|夜游观景,https://you.ctrip.com/sight/beijing1/65352.html?scene=online,100.0,0.0,已减,100.0,2.0,门票,False,39.906052,116.399659,5.8,北京
10558681,司马台长城,古北水镇/司马台长城,1418.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/1A091900000167iop5E10.jpg,距市中心>100km,历史建筑|夜游观景,https://you.ctrip.com/sight/beijing1/10404.html?scene=online,40.0,0.0,已减,38.0,2.0,门票,False,40.663935,117.297324,5.8,北京
151238645,北京 · 三里屯太古里脱口秀SOHO店 |【魔脱喜剧】周一至周日每天三场,三里屯/工体/东直门地区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0105312000khttdotEE69.png,距市中心5.0km,,https://you.ctrip.com/sight/beijing1/151238645.html?scene=online,,,,免费,5.0,,False,39.937958,116.460188,5.7,北京
76605,红螺寺,雁栖湖/红螺寺地区,3336.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/0106g12000af747ml4C15.jpg,距市中心56.4km,历史建筑,https://you.ctrip.com/sight/beijing1/5162.html?scene=online,54.0,0.0,已减,54.0,2.0,门票,False,40.389483,116.631287,5.7,北京
90984,太平洋海底世界,公主坟/五棵松/石景山游乐园地区,2539.0,4.2,False,False,北京,https://dimg04.c-ctrip.com/images/0105612000aufbjs64C20.jpg,距市中心8.8km,亲近动物|遛娃宝藏地,https://you.ctrip.com/sight/beijing1/107846.html?scene=online,150.0,0.0,已减,90.0,2.0,门票,False,39.925171,116.31274,5.7,北京
76603,首都博物馆,西单/金融街地区,1169.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/100m1f000001gzoylC02F.jpg,距市中心5.6km,博物馆&展馆|夜游观景,https://you.ctrip.com/sight/beijing1/5159.html?scene=online,,,,免费,4.0,免费,True,39.912093,116.348673,5.6,北京
148914455,北京京剧表演,天安门/王府井地区,7.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/1lo5s12000pji42vc557F.png,中国,,https://you.ctrip.com/sight/beijing1/0.html?poiId=148914455,,,,免费,5.0,,False,39.91122,116.396258,5.6,北京
76680,雁栖湖,雁栖湖/红螺寺地区,4395.0,4.4,False,False,北京,https://dimg04.c-ctrip.com/images/10021f000001gxcft163D.jpg,距市中心58.8km,遛娃宝藏地|自然山水,https://you.ctrip.com/sight/beijing1/5315.html?scene=online,45.0,0.0,已减,45.0,2.0,门票,False,40.399231,116.674209,5.6,北京
75608,龙庆峡,龙庆峡/永宁古城地区,3794.0,4.5,False,False,北京,https://dimg04.c-ctrip.com/images/1lo6m12000d1r5wveF8E4.jpg,距市中心79.9km,自然山水|夜游观景,https://you.ctrip.com/sight/beijing1/242.html?scene=online,40.0,,,免费,3.0,门市价,False,40.557687,116.009457,5.6,北京
76633,陶然亭公园,永定门/南站/大红门/南苑地区,1279.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/10041c000001dpkc1217A.jpg,距市中心4.0km,夜游观景|乘船游览,https://you.ctrip.com/sight/beijing1/5228.html?scene=online,2.0,0.0,已减,2.0,2.0,门票,False,39.88066,116.388442,5.6,北京
87129,北京宋庆龄故居,后海/南锣鼓巷地区,1271.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0105j12000j2ke2jw448E.jpg,距市中心5.0km,历史建筑|博物馆&展馆,https://you.ctrip.com/sight/beijing1/62618.html?scene=online,20.0,0.0,已减,20.0,2.0,门票,False,39.951729,116.389526,5.6,北京
68928794,清华大学艺术博物馆,中关村/五道口,118.0,4.5,False,False,北京,https://dimg04.c-ctrip.com/images/0102r12000id507iy8DEF.jpg,距市中心12.5km,博物馆&展馆|美术馆&艺术馆,https://you.ctrip.com/sight/beijing1/5596412.html?scene=online,,,,免费,5.0,,False,40.00764,116.342213,5.6,北京
76632,国家植物园(原北京植物园),香山/八大处风景区,1288.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0106y1200089a107c7A0F.jpg,距市中心20.3km,遛娃宝藏地|公园&植物园,https://you.ctrip.com/sight/beijing1/5217.html?scene=online,10.0,0.0,已减,5.0,2.0,门票,False,40.009399,116.215026,5.6,北京
153267120,北京传统曲艺,三里屯/工体/东直门地区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/1lo4512000pji2uau5E7C.png,中国,,https://you.ctrip.com/sight/beijing1/0.html?poiId=153267120,,,,免费,5.0,,False,39.937,116.459701,5.6,北京
60697938,北京坊,前门/天坛公园/崇文门,82.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/100c1f000001gsyi95E26.jpg,距市中心1.2km,历史建筑|夜游观景,https://you.ctrip.com/sight/beijing1/5254381.html?scene=online,,,,免费,4.0,免费,True,39.904342,116.402538,5.4,北京
148652764,八达岭北线缆车,八达岭长城/野生动物园地区,42.0,4.5,False,False,北京,https://dimg04.c-ctrip.com/images/0100912000f4qkuj4B5CE.jpg,距市中心60.9km,,https://you.ctrip.com/sight/beijing1/148652764.html?scene=online,,,,免费,5.0,,False,40.36687,116.019595,5.6,北京
87193,黄花城水长城,黄花城水长城地区,4630.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0106m1200086rz9c219CE.jpg,距市中心57.4km,遛娃宝藏地|历史建筑,https://you.ctrip.com/sight/beijing1/62704.html?scene=online,60.0,0.0,已减,58.0,2.0,门票,False,40.419151,116.307302,5.6,北京
84790,人民英雄纪念碑,天安门/王府井地区,694.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0104t12000o1wn4kd779F.jpg,距市中心832m,夜游观景,https://you.ctrip.com/sight/beijing1/54294.html?scene=online,,,,免费,4.0,免费,True,39.911012,116.404043,5.4,北京
130845789,北京环球城市大道,环球影城度假区及周边,76.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/0102o12000o20b4306CE7.jpg,距市中心23.8km,城市漫步|夜游观景,https://you.ctrip.com/sight/beijing1/5717711.html?scene=online,,,,免费,5.0,,False,39.857016,116.683286,5.5,北京
33201266,北京奥林匹克塔,鸟巢/奥体中心地区,836.0,4.6,False,False,北京,https://dimg04.c-ctrip.com/images/1lo6312000daxmji4823E.jpg,距市中心11.6km,地标观景|夜游观景,https://you.ctrip.com/sight/beijing1/2476712.html?scene=online,128.0,,,免费,3.0,门市价,False,40.014687,116.400632,5.5,北京
76600,国子监,三里屯/工体/东直门地区,855.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/0103e12000ffi2ets5D86.jpg,距市中心4.8km,历史建筑,https://you.ctrip.com/sight/beijing1/5154.html?scene=online,30.0,,,免费,3.0,门市价,False,39.95288,116.420267,5.5,北京
141044791,北京五棵松 MELAND CLUB,公主坟/五棵松/石景山游乐园地区,48.0,4.5,False,False,北京,https://dimg04.c-ctrip.com/images/1lo0q12000c9lv51l091E.jpg,距市中心11.2km,儿童乐园|主题乐园&游乐场,https://you.ctrip.com/sight/beijing1/141044791.html?scene=online,,,,免费,5.0,,False,39.918295,116.283096,5.5,北京
56381203,北京曲水兰亭水疗,国贸CBD/朝阳大悦城,259.0,4.5,False,False,北京,https://dimg04.c-ctrip.com/images/100u1f000001gq8af6E55.jpg,距市中心8.4km,SPA/按摩,https://you.ctrip.com/sight/beijing1/5015398.html?scene=online,0.0,0.0,已减,1208.9,2.0,门票,False,39.911218,116.51187,5.4,北京
90795,世界花卉大观园,永定门/南站/大红门/南苑地区,3046.0,4.5,False,False,北京,https://dimg04.c-ctrip.com/images/35061900000179dro4645.jpg,距市中心9.0km,遛娃宝藏地|公园&植物园,https://you.ctrip.com/sight/beijing1/107635.html?scene=online,80.0,0.0,已减,50.0,2.0,门票,False,39.84089,116.360001,5.4,北京
90809,纪晓岚故居,前门/天坛公园/崇文门,346.0,4.5,False,False,北京,https://dimg04.c-ctrip.com/images/0101812000ribu7c7A002.jpg,距市中心2.3km,历史建筑,https://you.ctrip.com/sight/beijing1/107653.html?scene=online,0.0,0.0,已减,10.0,2.0,门票,False,39.896317,116.393595,5.4,北京
99184,定陵,昌平城区/十三陵度假区,1138.0,4.5,False,False,北京,https://dimg04.c-ctrip.com/images/0101x12000mc5kce374E0.jpg,距市中心46.2km,,https://you.ctrip.com/sight/beijing1/137984.html?scene=online,40.0,0.0,已减,40.0,2.0,门票,False,40.300487,116.232376,5.4,北京
143349286,北京 · 开心麻花首部惊悚爆笑戏剧《开心聊斋·三生沉浸版》,西直门/北京展览馆地区,1.0,5.0,False,False,北京,https://dimg04.c-ctrip.com/images/0105912000crbtova10B5.png,距市中心5.9km,,https://you.ctrip.com/sight/beijing1/143349286.html?scene=online,,,,免费,5.0,,False,39.930935,116.35039,5.4,北京
75602,卢沟桥,总部基地/丰台体育中心/南宫地区,540.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0100212000mti8gfv41E6.jpg,距市中心17.1km,地标观景|夜游观景,https://you.ctrip.com/sight/beijing1/236.html?scene=online,20.0,,,免费,3.0,门市价,False,39.856093,116.227102,5.4,北京
10521084,长安街,天安门/王府井地区,405.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/0102112000n5hl5088529.jpg,距市中心452m,城市漫步|夜游观景,https://you.ctrip.com/sight/beijing1/145153.html?scene=online,,,,免费,4.0,免费,True,39.914246,116.415894,5.4,北京
88572,富国海底世界,三里屯/工体/东直门地区,3124.0,4.0,False,False,北京,https://dimg04.c-ctrip.com/images/100s060000001xv786A85.jpg,距市中心4.3km,亲近动物|遛娃宝藏地,https://you.ctrip.com/sight/beijing1/67588.html?scene=online,130.0,0.0,已减,91.0,2.0,门票,False,39.934256,116.453462,5.4,北京
76652,中华民族博物院,鸟巢/奥体中心地区,1592.0,4.4,False,False,北京,https://dimg04.c-ctrip.com/images/0104c12000h0mfrtqD411.jpg,距市中心8.9km,遛娃宝藏地,https://you.ctrip.com/sight/beijing1/5284.html?scene=online,45.0,0.0,已减,45.0,2.0,门票,False,39.989167,116.397784,5.4,北京
13509129,北京展览馆,西直门/北京展览馆地区,370.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/0100h12000coznrfxEE66.jpg,距市中心6.7km,历史建筑|地标观景,https://you.ctrip.com/sight/beijing1/1414160.html?scene=online,,,,免费,4.0,免费,True,39.946119,116.350668,5.4,北京
90937,午门,天安门/王府井地区,714.0,4.9,False,False,北京,https://dimg04.c-ctrip.com/images/100v13000000vbns4B0F4.jpg,距市中心1.4km,历史建筑,https://you.ctrip.com/sight/beijing1/107797.html?scene=online,,,,免费,5.0,,False,39.919911,116.403631,5.3,北京
142206313,中国考古博物馆,鸟巢/奥体中心地区,32.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0106012000iese9g4A91B.jpg,距市中心10.6km,博物馆&展馆,https://you.ctrip.com/sight/beijing1/142206313.html?scene=online,,,,免费,4.0,免费,True,40.005392,116.405433,5.3,北京
10530007,牛街,北京西站/丽泽商务区,350.0,4.6,False,False,北京,https://dimg04.c-ctrip.com/images/0100h12000nggg2jw73B0.jpg,距市中心4.3km,城市漫步|夜游观景,https://you.ctrip.com/sight/beijing1/108396.html?scene=online,,,,免费,4.0,免费,True,39.891464,116.370011,5.3,北京
148849025,北京相声表演,前门/天坛公园/崇文门,15.0,4.4,False,False,北京,https://dimg04.c-ctrip.com/images/1lo5l12000pk0v6pp9E67.png,中国,,https://you.ctrip.com/sight/beijing1/0.html?poiId=148849025,,,,免费,5.0,,False,39.906,116.3996,5.3,北京
90876,国家图书馆,西直门/北京展览馆地区,545.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0101712000mjwkzhqB8CA.jpg,距市中心8.4km,,https://you.ctrip.com/sight/beijing1/107731.html?scene=online,,,,免费,4.0,免费,True,39.949641,116.330065,5.3,北京
23124876,陆地游轮西山温泉,上地产业园/西三旗,1906.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/1lo3f12000egpr6pcBE12.jpg,距市中心22.6km,遛娃宝藏地|泡温泉,https://you.ctrip.com/sight/beijing1/1752651.html?scene=online,499.0,0.0,已减,299.0,2.0,门票,False,40.073172,116.256196,5.3,北京
70369774,陶然亭公园冰雪嘉年华,永定门/南站/大红门/南苑地区,140.0,4.3,False,False,北京,https://dimg04.c-ctrip.com/images/1lo5e12000csr7yujA080.jpg,距市中心4.2km,冰雪乐园|主题乐园&游乐场,https://you.ctrip.com/sight/beijing1/70369774.html?scene=online,,,,免费,5.0,,False,39.878718,116.386663,5.3,北京
90851,北京西山国家森林公园,香山/八大处风景区,1523.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/1lo1512000j1x34bwCA96.jpg,距市中心19.9km,登高爬山|自然山水,https://you.ctrip.com/sight/beijing1/107700.html?scene=online,0.0,0.0,已减,10.0,2.0,门票,False,39.981135,116.199586,5.3,北京
13822452,北京古代建筑博物馆,前门/天坛公园/崇文门,216.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0102212000ilhl4ajC498.jpg,距市中心3.2km,遛娃宝藏地|历史建筑,https://you.ctrip.com/sight/beijing1/1475967.html?scene=online,,,,免费,5.0,,False,39.884015,116.398614,5.2,北京
76635,中山公园,天安门/王府井地区,920.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0105212000rbwgflbF0C7.jpg,距市中心1.3km,遛娃宝藏地|历史建筑,https://you.ctrip.com/sight/beijing1/5234.html?scene=online,,,,免费,5.0,,False,39.917025,116.400765,5.2,北京
134099288,哈利波特的魔法世界,环球影城度假区及周边,7.0,5.0,False,False,北京,https://dimg04.c-ctrip.com/images/0104z120009ntoe1c8434.jpg,距市中心24.4km,夜游观景,https://you.ctrip.com/sight/beijing1/134099288.html?scene=online,,,,免费,5.0,,False,39.862423,116.693335,5.2,北京
15297536,祈年殿,前门/天坛公园/崇文门,304.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/0104312000mabo3h55D16.jpg,距市中心2.3km,历史建筑|夜游观景,https://you.ctrip.com/sight/beijing1/1485550.html?scene=online,,,,免费,5.0,,False,39.889926,116.419283,5.2,北京
10759235,北京刘老根大舞台,前门/天坛公园/崇文门,328.0,4.3,False,False,北京,https://dimg04.c-ctrip.com/images/1lo6z12000r8jgfs66897.jpg,距市中心1.3km,夜游观景,https://you.ctrip.com/sight/beijing1/143318.html?scene=online,580.0,0.0,已减,580.0,2.0,门票,False,39.900057,116.40696,5.2,北京
88200,中国电影博物馆,首都机场/新国展地区,233.0,4.4,False,False,北京,https://dimg04.c-ctrip.com/images/0104012000iuh9eaaDA33.jpg,距市中心14.1km,博物馆&展馆|夜游观景,https://you.ctrip.com/sight/beijing1/66163.html?scene=online,,,,免费,4.0,免费,True,40.002728,116.526973,5.2,北京
10548649,静之湖滑雪场,昌平城区/十三陵度假区,1210.0,4.4,False,False,北京,https://dimg04.c-ctrip.com/images/1lo3s12000q8se9uiD65D.jpg,距市中心38.6km,遛娃宝藏地|户外滑雪,https://you.ctrip.com/sight/beijing1/143296.html?scene=online,120.0,,,免费,3.0,门市价,False,40.256599,116.442153,5.2,北京
144307204,北京大运河博物馆,环球影城度假区及周边,96.0,4.6,False,False,北京,https://dimg04.c-ctrip.com/images/0102m12000ifnbu8c266C.jpg,距市中心26.5km,博物馆&展馆|夜游观景,https://you.ctrip.com/sight/beijing1/144307204.html?scene=online,,,,免费,4.0,免费,True,39.886866,116.723307,5.2,北京
154031309,北京 · 周华健《少年的奇幻之旅 3.0》巡回演唱会,公主坟/五棵松/石景山游乐园地区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0102m12000cf2pt8q3A2C.png,距市中心10.8km,演唱会,https://you.ctrip.com/sight/beijing1/154031309.html?scene=online,,,,免费,5.0,,False,39.917645,116.287186,5.3,北京
100531,簋街,三里屯/工体/东直门地区,566.0,4.6,False,False,北京,https://dimg04.c-ctrip.com/images/0106812000aeukt2dD12F.jpg,距市中心4.2km,城市漫步|夜游观景,https://you.ctrip.com/sight/beijing1/139643.html?scene=online,,,,免费,4.0,免费,True,39.946975,116.426951,5.1,北京
90836,观复博物馆,首都机场/新国展地区,1276.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/100v1f000001h19qkF9FD.jpg,距市中心15.8km,博物馆&展馆|美术馆&艺术馆,https://you.ctrip.com/sight/beijing1/107682.html?scene=online,100.0,0.0,已减,88.0,2.0,门票,False,40.01321,116.540754,5.1,北京
96240547,水裹·汤泉生活,国贸CBD/朝阳大悦城,131.0,4.6,False,False,北京,https://dimg04.c-ctrip.com/images/0101r12000cokiuwg29B5.jpg,距市中心8.6km,洗浴泡汤,https://you.ctrip.com/sight/beijing1/5711687.html?scene=online,,,,免费,5.0,,False,39.911878,116.514569,5.1,北京
154036732,北京 · 新裤子2026《北海怪兽•浪潮来临的时候》演唱会,公主坟/五棵松/石景山游乐园地区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0104c12000rfcawxe36C6.jpg,距市中心10.8km,演唱会,https://you.ctrip.com/sight/beijing1/154036732.html?scene=online,,,,免费,5.0,,False,39.917645,116.287186,5.1,北京
13095614,北京杜莎夫人蜡像馆,前门/天坛公园/崇文门,3955.0,4.6,False,False,北京,https://dimg04.c-ctrip.com/images/1lo3h12000bnn25jz2730.jpg,距市中心1.1km,遛娃宝藏地,https://you.ctrip.com/sight/beijing1/1409606.html?scene=online,200.0,,,免费,3.0,门市价,False,39.903756,116.404696,5.0,北京
84758,玉渊潭公园,公主坟/五棵松/石景山游乐园地区,1725.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0100j12000j2k2wkz30C3.jpg,距市中心7.6km,遛娃宝藏地|夜游观景,https://you.ctrip.com/sight/beijing1/54223.html?scene=online,2.0,,,免费,3.0,门市价,False,39.922422,116.326469,5.1,北京
76671,北京石景山游乐园,公主坟/五棵松/石景山游乐园地区,1586.0,4.2,False,False,北京,https://dimg04.c-ctrip.com/images/010691200082jyml7E51E.jpg,距市中心17.0km,遛娃宝藏地|夜游观景,https://you.ctrip.com/sight/beijing1/5306.html?scene=online,10.0,0.0,已减,10.0,2.0,门票,False,39.917691,116.215275,5.1,北京
143709445,中国工艺美术馆,鸟巢/奥体中心地区,36.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0100412000f7g6gwjB707.jpg,距市中心11.1km,博物馆&展馆|美术馆&艺术馆,https://you.ctrip.com/sight/beijing1/143709445.html?scene=online,,,,免费,4.0,免费,True,40.010099,116.403899,5.0,北京
154082802,北京 · 吴垚滔2026《 吴垚滔1.0》巡演,大兴北京新机场地区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0100l12000cf1pr14CD46.png,距市中心15.3km,livehouse,https://you.ctrip.com/sight/beijing1/154082802.html?scene=online,,,,免费,5.0,,False,39.778213,116.363942,5.0,北京
18129260,华熙Live·五棵松,公主坟/五棵松/石景山游乐园地区,259.0,4.7,False,False,北京,https://dimg04.c-ctrip.com/images/0104212000atxyl1g85B0.jpg,距市中心10.9km,夜游观景,https://you.ctrip.com/sight/beijing1/1508735.html?scene=online,,,,免费,4.0,免费,True,39.916758,116.285912,5.0,北京
64251190,梵高星空艺术馆(北京旗舰店),前门/天坛公园/崇文门,262.0,4.2,False,False,北京,https://dimg04.c-ctrip.com/images/10071f000001h84bt6490.jpg,距市中心1.2km,夜游观景|美术馆&艺术馆,https://you.ctrip.com/sight/beijing1/5553405.html?scene=online,120.0,0.0,已减,39.9,2.0,门票,False,39.904085,116.402392,5.0,北京
90880,昆明湖,中关村/五道口,533.0,4.8,False,False,北京,https://dimg04.c-ctrip.com/images/10010p000000ftdk87BDF.jpg,距市中心15.3km,自然山水|乘船游览,https://you.ctrip.com/sight/beijing1/107735.html?scene=online,,,,免费,5.0,,False,39.999893,116.278096,5.0,北京
101912,北京梨园剧场,前门/天坛公园/崇文门,414.0,4.6,False,False,北京,https://dimg04.c-ctrip.com/images/1lo5j12000drqmg3x3070.jpg,距市中心2.7km,,https://you.ctrip.com/sight/beijing1/141368.html?scene=online,280.0,0.0,已减,108.0,2.0,门票,False,39.892911,116.392263,5.0,北京
153509794,北京 · 开心麻花沉浸式悬疑互动喜剧《疯狂理发店》,三里屯/工体/东直门地区,0.0,0.0,False,False,北京,https://dimg04.c-ctrip.com/images/0103f12000qrxdcam712B.jpg,距市中心4.1km,,https://you.ctrip.com/sight/beijing1/153509794.html?scene=online,,,,免费,5.0,,False,39.928356,116.454973,5.0,北京
88035,烟袋斜街特色商业街,后海/南锣鼓巷地区,721.0,4.6,False,False,北京,https://dimg04.c-ctrip.com/images/0104v12000jue408jA201.jpg,距市中心4.0km,城市漫步|夜游观景,https://you.ctrip.com/sight/beijing1/65334.html?scene=online,,,,免费,4.0,免费,True,39.945539,116.401082,4.9,北京
